Year,Month,Day,pr(mm),etr(mm),rmax(%),sph(kg/kg),srad(Wm-2),vs(mps),th(DegreesClockwisefromnorth),ClimateRegion 
2024,7,12,16.1,5.4,92.3,0.01648,199.3,3.1,125,4
2024,7,13,0,5.9,94.7,0.01675,238.6,1.9,203,4
2024,7,14,0,9.1,92.5,0.01702,295.8,3.7,212,4
2024,7,15,6,8.5,100,0.01811,272.1,3.9,206,4
2024,7,16,2.4,8.5,96.7,0.01743,248,4.6,214,4
2024,7,17,22.9,8.2,100,0.01762,229.6,5.2,209,4
2024,7,18,21.8,7.5,100,0.01774,269.9,5.1,217,4
2024,7,19,15.6,6,100,0.01722,258.3,3.5,180,4
2024,7,20,0.4,6.8,99.4,0.01702,280.3,3.8,200,4
2024,7,21,0.3,6,93.7,0.01696,207.6,3.3,195,4
2024,7,22,34.3,5.7,100,0.01756,208.2,3.8,180,4
2024,7,23,13.3,6.5,100,0.01801,247.3,3.5,189,4
2024,7,24,8.6,6.6,100,0.018,238.6,4.2,191,4
2024,7,25,12.1,5.9,97.5,0.01738,260.6,3.8,199,4
2024,7,26,17.8,4.9,95.4,0.01677,230.9,2.3,151,4
2024,7,27,0,6.4,100,0.01581,326,3.4,61,4
2024,7,28,0,6.8,100,0.01548,365.7,1.8,156,4
2024,7,29,11.1,3.1,100,0.01596,134.6,3.4,202,4
2024,7,30,0,6,100,0.01734,261.8,2.9,188,4
2024,7,31,0,6.5,100,0.0181,311.3,2.5,221,4
2024,8,1,0,7.9,92.1,0.0181,312.1,3.2,223,4
2024,8,2,7.6,6.5,100,0.01912,201.5,5,199,4
2024,8,3,32.3,6.9,100,0.01789,260.2,5.8,191,4
2024,8,4,10.5,5.5,100,0.01681,217,3.4,172,4
2024,8,5,8.5,5.5,94.1,0.01654,254.4,4.4,100,4
2024,8,6,30.9,4.1,89.9,0.01634,172,6.8,80,4
2024,8,7,80.5,4.6,95.3,0.01646,201.1,7.3,50,4
2024,8,8,11.3,3.9,87.2,0.01506,92.5,5.5,150,4
2024,8,9,24.1,6.7,95.6,0.01775,277.3,3.1,186,4
2024,8,10,1.7,5.2,100,0.0189,181.1,2.8,196,4
2024,8,11,2,5.1,100,0.01831,226,2.1,164,4
2024,8,12,0,4.5,100,0.01822,220.8,1.6,138,4
2024,8,13,0,4.6,100,0.01691,237.4,3.1,90,4
2024,8,14,0,6.7,100,0.01443,326.1,2.9,69,4
2024,8,15,0,6.6,100,0.01423,336.8,2,123,4
2024,8,16,0,6.2,96.3,0.01493,319.8,1.6,188,4
2024,8,17,0,5.5,99,0.01623,190.9,3.5,203,4
2024,8,18,0,5.4,100,0.01803,212.1,4.5,210,4
2024,8,19,0,6.3,100,0.01558,310.2,2,271,4
2024,8,20,0,4.9,100,0.01599,267.1,2,121,4
2024,8,21,0,4.5,100,0.01321,208.2,4,50,4
2024,8,22,0,6.5,100,0.01075,269.3,4.2,48,4
2024,8,23,0,6.6,99.6,0.01106,316.2,4.1,62,4
2024,8,24,0,6.3,100,0.01311,316.9,3.9,58,4
2024,8,25,0,6.3,100,0.01553,314.3,3.3,72,4
2024,8,26,0,6.4,100,0.01645,325.6,2.8,94,4
2024,8,27,0,6.4,100,0.01687,319.3,2,156,4
2024,8,28,0,6.6,100,0.0182,282.8,2.8,202,4
2024,8,29,0,6.4,100,0.0182,248.4,2.7,191,4
2024,8,30,1.7,6.5,100,0.01752,278.4,2.6,179,4
2024,8,31,0,5.9,100,0.01699,275.1,2.1,165,4
2024,9,1,0,5.6,100,0.01676,201.4,2.9,187,4
2024,9,2,0,4.8,100,0.01587,189.3,2.8,83,4
2024,9,3,0,6.7,98.7,0.01268,280.2,5.6,54,4
2024,9,4,0,6.6,95.4,0.01286,201.3,5.7,65,4
2024,9,5,0,3.9,100,0.01367,109.3,3.4,62,4
2024,9,6,5.8,4.3,97.9,0.01397,190.8,2.7,83,4
2024,9,7,0,3.7,100,0.01437,174.5,1.8,136,4
2024,9,8,0,3.4,100,0.01149,172.9,3.6,51,4
2024,9,9,0,4.3,100,0.01133,179.4,3.2,70,4
2024,9,10,0,6.5,98,0.00951,286.4,3.2,68,4
2024,9,11,0,5.8,95.4,0.01113,251,4,77,4
2024,9,12,0,6,90.1,0.01329,197.9,4.8,74,4
2024,9,13,1.4,5,88.4,0.01394,196.6,5.8,52,4
2024,9,14,0,7.1,83.5,0.0133,211.3,6.5,56,4
2024,9,15,6.3,6.8,90.2,0.01307,232.6,7.6,55,4
2024,9,16,94.2,2,99.1,0.01265,109,5.6,35,4
2024,9,17,0,3.8,100,0.01311,198.5,2,127,4
2024,9,18,2.2,3.2,95.7,0.01347,151,1.1,54,4
2024,9,19,2.3,3.9,98.9,0.01368,179.5,1.8,37,4
2024,9,20,2,4.6,99.4,0.01402,234,1.7,74,4
2024,9,21,0.6,4.4,100,0.01419,204.1,2.1,116,4
2024,9,22,0,5.7,98.3,0.01492,204.2,2.9,196,4
2024,9,23,0,4.9,99.8,0.0162,240.2,3.4,124,4
2024,9,24,2.8,4,99.9,0.01623,170.8,3.5,151,4
2024,9,25,0,6,93.8,0.01625,210.4,5.2,147,4
2024,9,26,58.3,4.7,88.5,0.01566,126.9,7.8,118,4
2024,9,27,19,5.9,100,0.01609,172.9,8,154,4
2024,9,28,0,5.9,95.2,0.01451,238.5,3.9,190,4
2024,9,29,0,4.5,96.9,0.01563,197.4,2.5,178,4
2024,9,30,0,3.9,100,0.01533,143.3,2.3,211,4
2024,10,1,0,3.9,89.9,0.01311,160.4,2.7,6,4
2024,10,2,0,4.8,91.6,0.0121,213.9,2.9,51,4
2024,10,3,0,5.8,91.8,0.0119,229.8,3.8,79,4
2024,10,4,0,4.1,89.4,0.01249,150.3,2.8,81,4
2024,10,5,0,4.4,100,0.01378,198.3,2.7,90,4
2024,10,6,0,4.6,100,0.01219,229,2.5,136,4
2024,10,7,0.5,4.8,95.4,0.01191,224.2,2.1,190,4
2024,10,8,0,4.1,100,0.01072,194,4.2,45,4
2024,10,9,0,5.3,78.6,0.00779,224.6,3.5,29,4
2024,10,10,0,5.7,100,0.00688,225.8,5.4,32,4
2024,10,11,0,4.8,86.4,0.00537,230,2.7,19,4
2024,10,12,0,4.5,96.7,0.00644,222.8,2,248,4
2024,10,13,0,6.5,96.5,0.00755,220.7,4.1,229,4
2024,10,14,0,6.4,100,0.00794,213.1,4.9,281,4
2024,10,15,0,4.1,78.2,0.00546,212.4,2.5,339,4
2024,10,16,0,3.8,87.1,0.00485,193,4.4,347,4
2024,10,17,0,4.2,84.3,0.00435,215.5,3.4,355,4
2024,10,18,0,5,80.1,0.00449,216.1,3.2,31,4
2024,10,19,0,5.5,81.6,0.00518,213.3,3.6,34,4
2024,10,20,0,5.1,92.4,0.00607,209.3,3.1,25,4
2024,10,21,0,5.2,93.6,0.00676,205.3,3.1,36,4
2024,10,22,0,4.9,92.8,0.00802,200.4,2.9,53,4
2024,10,23,0,4.2,95.5,0.00887,197,2.1,336,4
2024,10,24,0,5.1,100,0.00746,194.9,3.1,319,4
2024,10,25,0,4.1,100,0.00718,195.9,1.9,179,4
2024,10,26,1.3,4.3,92,0.00918,188.8,2,253,4
2024,10,27,0.6,1.3,100,0.00899,128.6,4.9,64,4
2024,10,28,0,3.7,95.1,0.00785,133.9,3.5,54,4
2024,10,29,0,3.2,97.8,0.00933,109.5,3.6,72,4
2024,10,30,0,3.7,100,0.01093,175.2,2.9,116,4
2024,10,31,0,4.6,100,0.00968,180,3.2,165,4
2024,11,1,0,4.3,94.9,0.01056,174.6,2.6,207,4
2024,11,2,0,2.5,100,0.0112,131.7,2.5,108,4
2024,11,3,0,4.1,85.5,0.00842,142.8,5,70,4
2024,11,4,0,5,89,0.00888,164.8,5.3,81,4
2024,11,5,0,4.5,94.5,0.01114,117.7,4.3,127,4
2024,11,6,14.5,3.8,100,0.01206,162.6,3,141,4
2024,11,7,3.1,1.9,87.8,0.01273,108.1,1.4,147,4
2024,11,8,0,2.1,100,0.01237,91.2,1.3,205,4
2024,11,9,0,3.8,100,0.0083,135.8,5.2,65,4
2024,11,10,1.7,2.8,100,0.0088,87.1,3.9,98,4
2024,11,11,1.9,2.3,100,0.0106,91,2.4,218,4
2024,11,12,0,3.9,100,0.00697,165.9,4.1,30,4
2024,11,13,0.3,4.2,76.3,0.00519,167.7,5.5,59,4
2024,11,14,13.5,2.2,87.2,0.00642,40,4.5,75,4
2024,11,15,0,3.1,100,0.00597,143.9,4.1,335,4
2024,11,16,0,2.7,98.8,0.00534,161.6,2,323,4
2024,11,17,0,2.3,99.7,0.00554,160.3,1.4,259,4
2024,11,18,0,3.1,97.2,0.00682,153.8,2.2,252,4
2024,11,19,2.3,1.8,97.7,0.0086,102.4,2.3,217,4
2024,11,20,2,1,100,0.01018,58.2,3,219,4
2024,11,21,0,3.8,95.7,0.00404,158.6,5.3,275,4
2024,11,22,0,3.7,66.7,0.00291,129.4,4.7,287,4
2024,11,23,0,3.8,85.8,0.00381,150.3,3.5,282,4
2024,11,24,0,2.9,99.8,0.00462,151.5,2,240,4
2024,11,25,0,4,93.2,0.00518,151.6,2.9,237,4
2024,11,26,0,2.3,100,0.0077,106.9,3.3,269,4
2024,11,27,0,2.4,93,0.00671,108.8,2.2,92,4
2024,11,28,0.5,3.2,100,0.008,107,5.7,247,4
2024,11,29,0,2.3,100,0.00354,142.5,3.2,343,4
2024,11,30,0,2.9,64,0.00205,151.5,2.7,320,4
2024,12,1,0,2.6,72.4,0.00237,129.8,1.9,264,4
2024,12,2,0,2.6,58.8,0.00207,142.6,2.5,336,4
2024,12,3,0,2.5,72.6,0.00187,140.7,3.5,354,4
2024,12,4,0,3,75.3,0.00197,141.2,3,237,4
2024,12,5,0,5.7,100,0.00341,123.8,6.6,281,4
2024,12,6,0,2.7,58.8,0.00146,139,3.5,354,4
2024,12,7,0,2.5,61.5,0.00156,135.2,2,275,4
2024,12,8,4.8,6.1,67.7,0.0032,133.1,4.3,246,4
2024,12,9,2.5,2.8,78.6,0.00574,69.7,2.8,218,4
2024,12,10,4.6,4,71.5,0.00852,60.1,3.7,182,4
2024,12,11,14.7,2.2,100,0.0073,47.8,7,231,4
2024,12,12,0,3,68.2,0.00249,136.8,2.8,319,4
2024,12,13,0,3.8,71.3,0.00276,132.2,3.3,48,4
2024,12,14,0,3.8,78.3,0.00441,132.8,5.6,56,4
2024,12,15,0,3.3,90.1,0.00559,67,4.7,76,4
2024,12,16,0,2.3,93.4,0.00646,70.7,1.7,81,4
2024,12,17,0,2.9,94.8,0.0076,113,2.2,206,4
2024,12,18,8.4,3.2,82.6,0.00883,113.1,3,189,4
2024,12,19,0,2,96.4,0.00718,83,4.1,60,4
2024,12,20,0,2.2,100,0.00484,131.9,2.8,285,4
2024,12,21,0,2.6,85.4,0.00314,133.6,3.4,4,4
2024,12,22,0,2.7,64.7,0.00207,137.1,3.9,35,4
2024,12,23,0.6,3.1,67.3,0.00222,106.8,4.3,42,4
2024,12,24,0,2.5,88.8,0.00383,48.6,2.9,23,4
2024,12,25,0,2.8,81.2,0.00368,130.9,3.5,45,4
2024,12,26,4.2,2.8,81.2,0.00384,109,4.3,51,4
2024,12,27,7.7,1.3,88.9,0.0054,38.8,4.1,70,4
2024,12,28,6.9,3,95.6,0.00761,43,3.1,113,4
2024,12,29,25.2,3.1,100,0.00859,65.9,5.4,166,4
2024,12,30,0,2.7,100,0.00623,130.4,3.2,231,4
2024,12,31,0,2.2,100,0.0083,130,4.7,219,4
