********************************************************,,,,,,,,,,
Year,Month,Day,pr(mm),etr(mm),rmax(%),sph(kg/kg),srad(Wm-2),vs(mps),th(DegreesClockwisefromnorth),ClimateRegion 
2024,4,4,0,5.4,63.9,0.00387,197.6,5.7,271,2
2024,4,5,0,5.4,75.6,0.00408,268.4,4,293,2
2024,4,6,0,5.4,75.8,0.00398,279.6,3.4,346,2
2024,4,7,0,4.8,67.8,0.00448,285,1.7,93,2
2024,4,8,0,6.3,78,0.00691,262.5,3.5,199,2
2024,4,9,4.7,3.1,75.3,0.00742,95.6,3.5,239,2
2024,4,10,1.6,5.3,83.4,0.00898,180.1,3.4,138,2
2024,4,11,0.8,4.7,100,0.01011,164.1,7.7,179,2
2024,4,12,0,7.6,84.2,0.0054,283.1,7.1,265,2
2024,4,13,0,8.4,70.1,0.00457,294.9,5,276,2
2024,4,14,0,8.2,79.8,0.00666,290.4,3.6,230,2
2024,4,15,0,8.7,83.2,0.00902,289.2,4.2,238,2
2024,4,16,0,6.9,86.1,0.00988,265.2,2.8,215,2
2024,4,17,0,6.2,92,0.00964,198.6,4.3,215,2
2024,4,18,0,6.3,78.9,0.00889,295.7,1.6,299,2
2024,4,19,4.5,6.2,81.7,0.01019,237.5,2.4,127,2
2024,4,20,6.7,6,100,0.01007,262.3,2.8,329,2
2024,4,21,6.6,1.9,91.5,0.00606,73.4,3.9,15,2
2024,4,22,0,4.9,81.4,0.00439,258.3,3.2,2,2
2024,4,23,0,6.3,76.2,0.00513,308,2.9,219,2
2024,4,24,0,5.6,90.4,0.00724,209.2,3.1,255,2
2024,4,25,0,5.9,95.3,0.00859,298.5,2.7,94,2
2024,4,26,0,4.8,85.1,0.00784,210.6,4.6,108,2
2024,4,27,0,5.7,89.5,0.00885,246,3.7,143,2
2024,4,28,0,5.4,100,0.00977,287.2,3.5,194,2
2024,4,29,0,6.9,83.4,0.0091,288,3.7,198,2
2024,4,30,0,5.7,95.8,0.01082,241.4,3.9,216,2
2024,5,1,0,5.2,100,0.01182,260.2,2,170,2
2024,5,2,0,6.7,96.3,0.01211,319.6,2.1,175,2
2024,5,3,0.8,6.6,86.7,0.01256,272.1,2.7,184,2
2024,5,4,34.6,3.8,91.6,0.01264,171.6,3.5,149,2
2024,5,5,2.2,5.6,91.7,0.01306,234,3.5,168,2
2024,5,6,26.6,4.7,100,0.01349,227.3,3.4,202,2
2024,5,7,0,6.4,100,0.01453,296.7,4,225,2
2024,5,8,17.6,5.9,100,0.01514,242.2,3.6,224,2
2024,5,9,3,3.8,100,0.0146,253.2,5.4,236,2
2024,5,10,8.4,5.4,100,0.01084,255.6,4.2,297,2
2024,5,11,0,6.1,91.6,0.00766,337.4,2.7,262,2
2024,5,12,0,6.8,78.7,0.00749,340.6,2.3,326,2
2024,5,13,12.7,5.9,79.9,0.00946,261.4,3.1,138,2
2024,5,14,13.9,3.6,88.1,0.01141,151.3,2.8,131,2
2024,5,15,21.1,4.5,100,0.01171,202.9,2.1,287,2
2024,5,16,0,6.3,90.2,0.01119,328.2,2.1,298,2
2024,5,17,0,4.7,90.7,0.01299,214.4,2.2,164,2
2024,5,18,0,4.5,100,0.01347,231.9,3.2,221,2
2024,5,19,0,4.1,100,0.01093,198.1,3.8,47,2
2024,5,20,0,6.7,100,0.01086,341.2,3.1,88,2
2024,5,21,0,6.7,98.8,0.01182,341.6,2.2,159,2
2024,5,22,0,7.2,98.4,0.01294,335.4,2.9,202,2
2024,5,23,4.6,6.3,98.9,0.01428,274.5,2.7,206,2
2024,5,24,0,6.7,99.3,0.01433,313.6,2.5,250,2
2024,5,25,0,5.2,99.3,0.01399,268.8,1.2,223,2
2024,5,26,0,7.4,90.6,0.01468,333.9,2.4,180,2
2024,5,27,0,7,100,0.01534,320.7,4.8,225,2
2024,5,28,0,7.1,99.7,0.01208,321.4,2.8,308,2
2024,5,29,0,7.9,79.6,0.00913,349.1,2.7,309,2
2024,5,30,0,7.2,76,0.00812,352.1,2.5,5,2
2024,5,31,0,6.7,98.4,0.00747,349.4,3.1,39,2
2024,6,1,0.8,7.8,71.2,0.00796,346.9,2.5,142,2
2024,6,2,1.4,5,94.3,0.01266,226.7,3.2,188,2
2024,6,3,0,5.6,100,0.01436,225.7,3.8,197,2
2024,6,4,4.5,5.8,100,0.01503,234.4,2.9,195,2
2024,6,5,17,5,100,0.01574,210.2,3.8,203,2
2024,6,6,0.9,7.5,100,0.0158,295.8,5.1,233,2
2024,6,7,0,7.9,100,0.0122,340.1,3.6,301,2
2024,6,8,0,7.9,81.5,0.01006,348.5,2.4,313,2
2024,6,9,4.6,8.1,99,0.01316,328,3.8,259,2
2024,6,10,0,5.8,100,0.01228,284.4,2.1,332,2
2024,6,11,0,7.2,92.8,0.01134,307.8,3.2,53,2
2024,6,12,0,8.1,89.9,0.01227,345,3.5,74,2
2024,6,13,0,7.1,100,0.01405,334.4,2.9,85,2
2024,6,14,0,6.8,93.5,0.01428,330.5,1.3,317,2
2024,6,15,0,6.3,88.7,0.01472,240,2.1,101,2
2024,6,16,4.7,6.7,91.8,0.01508,226.6,3.3,150,2
2024,6,17,0,5.5,100,0.01478,208.9,2.6,148,2
2024,6,18,0,7.8,99.8,0.01319,343.3,3.5,123,2
2024,6,19,0,7.9,92.6,0.01257,308.7,3.7,92,2
2024,6,20,0,6.9,100,0.01421,299.7,3.1,109,2
2024,6,21,0,8,93.6,0.01492,338.9,3.1,109,2
2024,6,22,0,7.6,96.3,0.01654,306.3,2.9,177,2
2024,6,23,0,8.1,91.7,0.01739,282,3.5,201,2
2024,6,24,0,7.7,96,0.01543,238.6,3.2,304,2
2024,6,25,0,8.3,90.1,0.01561,310.5,2.8,106,2
2024,6,26,0,7.9,99.3,0.01804,264.9,3.4,184,2
2024,6,27,0.3,4.3,100,0.0173,213.2,1.7,158,2
2024,6,28,0,5.5,92.4,0.01681,159.3,2.9,119,2
2024,6,29,0,5.9,90,0.01736,186.2,2.5,175,2
2024,6,30,7.1,6.4,100,0.01799,236.9,2.4,210,2
2024,7,1,0,6.7,100,0.01582,330.7,4.7,72,2
2024,7,2,0,8.6,90.8,0.0117,379,3.2,88,2
2024,7,3,0,7.3,95.7,0.01535,331.5,2.1,156,2
2024,7,4,0,9.2,93.2,0.01685,346.6,3.5,211,2
2024,7,5,0,9.6,97.8,0.01849,306.1,4.4,203,2
2024,7,6,39.2,7.4,100,0.01854,285.6,3.1,209,2
2024,7,7,38.6,5.9,100,0.0186,244.9,2.8,176,2
2024,7,8,0,6.2,100,0.01859,267,2.4,182,2
2024,7,9,0,6.5,99.9,0.01869,241.3,2.8,182,2
2024,7,10,0,7.5,100,0.01841,333.1,3,211,2
2024,7,11,4.6,9.5,84.8,0.01451,361.7,4.4,33,2
2024,7,12,5.4,4.8,100,0.01639,212.2,2.6,73,2
2024,7,13,0,7.4,93.4,0.01629,337.9,2,232,2
2024,7,14,0,8.3,89.1,0.01645,327,2.6,229,2
2024,7,15,0.7,8,95.9,0.01716,312,2.7,214,2
2024,7,16,0.7,8.4,100,0.01731,289.9,4.1,219,2
2024,7,17,0,8.1,100,0.01712,299.6,4.1,218,2
2024,7,18,7.2,8.1,100,0.01683,322.4,3.6,235,2
2024,7,19,14.4,4.3,100,0.0174,226.5,2.2,113,2
2024,7,20,9.2,5.9,100,0.01696,288.6,2.9,202,2
2024,7,21,12.9,4.9,100,0.01722,206.5,2.5,198,2
2024,7,22,0,6.2,100,0.01743,265.5,3.2,186,2
2024,7,23,9,5.4,100,0.01802,210.7,3.3,194,2
2024,7,24,1.8,7.1,100,0.01801,298,4.3,198,2
2024,7,25,8,4.6,96.6,0.01689,203.3,2.8,205,2
2024,7,26,42.4,4.5,98.4,0.0166,223.6,1.8,94,2
2024,7,27,0,6.4,100,0.01579,345.1,3,87,2
2024,7,28,1.8,6.9,97.3,0.01592,359.2,2.1,213,2
2024,7,29,20,4.5,100,0.01647,194.9,3.3,211,2
2024,7,30,12.6,5.9,100,0.0177,319.4,2.6,193,2
2024,7,31,0,6.6,100,0.0176,332.2,1.8,250,2
2024,8,1,0,7.2,99.5,0.01761,306.3,2.4,240,2
2024,8,2,0,7.2,100,0.01934,289.9,4.2,199,2
2024,8,3,5,5.9,100,0.01788,247.6,5,200,2
2024,8,4,4.8,5.7,100,0.01717,226.2,3.4,182,2
2024,8,5,0,6.2,98.8,0.01687,281.1,3.5,111,2
2024,8,6,9,4,93.3,0.01606,157.4,5.6,54,2
2024,8,7,63.9,6.3,96.8,0.01572,215.5,7.2,41,2
2024,8,8,41.5,2.7,100,0.01629,112.5,4.6,77,2
2024,8,9,0,5.9,100,0.01751,241.4,2.5,183,2
2024,8,10,4,5,100,0.01899,215.8,2.1,173,2
2024,8,11,6.6,4.8,100,0.01773,214,2.1,116,2
2024,8,12,0,4.3,100,0.01771,213.5,2,91,2
2024,8,13,0.3,2.9,100,0.0164,174.3,3,72,2
2024,8,14,0,6.3,100,0.01396,325.9,2.3,83,2
2024,8,15,0,6.2,95.7,0.01365,325.7,1.7,190,2
2024,8,16,0,6.4,94.5,0.0146,287.4,2.4,207,2
2024,8,17,0.4,5.4,100,0.01723,244.6,3.6,202,2
2024,8,18,0,5.1,100,0.01731,244.3,3.4,228,2
2024,8,19,1.5,6.6,96.7,0.01347,311,2.3,331,2
2024,8,20,0,5.2,100,0.01373,318,1.9,26,2
2024,8,21,0,4.9,100,0.0109,194.8,3.9,45,2
2024,8,22,0,5.4,100,0.01,236.5,3,60,2
2024,8,23,0,6.7,100,0.01013,328.8,3.4,75,2
2024,8,24,0,6.5,100,0.0117,326.9,3.2,65,2
2024,8,25,0,6.1,100,0.01415,321.4,3.2,62,2
2024,8,26,0,5.9,100,0.01616,318.4,2.4,102,2
2024,8,27,0,5.7,100,0.0177,308.8,2.1,184,2
2024,8,28,0,6.2,100,0.01849,283.2,3,208,2
2024,8,29,0,6.8,100,0.01829,274.3,2.9,204,2
2024,8,30,12.7,6.3,100,0.01807,285.7,2.6,186,2
2024,8,31,0,5.3,100,0.01734,272.8,2.2,153,2
2024,9,1,25.7,4.7,100,0.01717,179.9,3.1,205,2
2024,9,2,0.3,4.5,100,0.01614,236.6,2.8,82,2
2024,9,3,0,5.7,100,0.01141,277,5.2,57,2
2024,9,4,0,5.2,100,0.012,247.5,5.1,64,2
2024,9,5,0,3.8,100,0.01319,203.6,3.4,74,2
2024,9,6,0,4,100,0.01387,250.1,2.5,99,2
2024,9,7,0,4.2,100,0.01344,231.5,1.2,26,2
2024,9,8,0,4,100,0.00945,132.1,3.5,47,2
2024,9,9,0,5.1,100,0.01035,263.6,2.5,88,2
2024,9,10,0,6,92,0.00927,278.5,2.4,89,2
2024,9,11,0,5.7,96.1,0.01034,254.8,3.2,86,2
2024,9,12,0.4,4.4,100,0.01297,197,4.1,79,2
2024,9,13,0.8,5.3,91.6,0.01364,193.2,5.2,54,2
2024,9,14,0,6.3,89.1,0.01341,200,5.9,61,2
2024,9,15,0,6.8,88.3,0.01272,238.8,6.7,62,2
2024,9,16,80.4,1.4,100,0.01252,83.5,7,32,2
2024,9,17,1.6,2.5,99.4,0.01239,113,3.8,70,2
2024,9,18,6.7,3,93.8,0.01289,114.2,2.1,25,2
2024,9,19,0,3.8,100,0.01359,180,2.1,37,2
2024,9,20,0.5,4.2,100,0.01386,232.9,1.3,88,2
2024,9,21,0,4.3,100,0.01493,185.3,2.3,162,2
2024,9,22,0,5.4,100,0.0158,244,2.3,178,2
2024,9,23,0,3.7,100,0.01649,225.9,3.2,120,2
2024,9,24,0,4.1,100,0.01678,174.2,3.5,150,2
2024,9,25,2.5,5.4,98,0.01653,186.2,5.3,155,2
2024,9,26,58.9,2.1,100,0.01579,93,6.5,110,2
2024,9,27,14.8,4.5,100,0.01485,177.1,7.8,143,2
2024,9,28,0,4.9,100,0.01386,233.2,3.4,185,2
2024,9,29,1.1,3.9,100,0.01453,191.2,2.3,184,2
2024,9,30,6.4,3.4,100,0.01385,148.7,1.9,255,2
2024,10,1,0,4.3,86.6,0.01255,159.8,2.9,13,2
2024,10,2,0,4.8,99.1,0.01245,227.9,2.6,67,2
2024,10,3,0,5.1,97.4,0.01247,224.9,3.3,100,2
2024,10,4,0,3.7,98.7,0.01264,173.1,2.2,96,2
2024,10,5,0,4.1,100,0.01391,219.2,2.3,106,2
2024,10,6,0,3.9,100,0.01281,224.8,2.7,184,2
2024,10,7,0,4.3,100,0.01285,218.2,2,214,2
2024,10,8,0,4.8,100,0.00922,207.2,4.2,45,2
2024,10,9,0,4.6,82.7,0.00747,223.7,2.6,29,2
2024,10,10,0,5.6,95.8,0.00633,223.1,4.5,35,2
2024,10,11,0,3.7,88.4,0.0056,224,1.6,359,2
2024,10,12,0,4.5,100,0.00678,219.4,2.4,238,2
2024,10,13,0,5.7,100,0.0083,214.6,4.1,222,2
2024,10,14,0,5.5,100,0.00705,213,4.6,299,2
2024,10,15,0,3.6,86.6,0.00516,181.5,2.7,322,2
2024,10,16,0,3.9,91.4,0.00439,197,4.5,344,2
2024,10,17,0,3.9,89.6,0.00439,210.9,3.2,360,2
2024,10,18,0,4.5,89.5,0.00474,211.1,2.9,32,2
2024,10,19,0,4.9,84.5,0.00503,209,3,39,2
2024,10,20,0,4.6,96.9,0.00594,204.9,2.5,29,2
2024,10,21,0,4.4,100,0.00668,201.7,2.4,43,2
2024,10,22,0,3.6,100,0.00759,197.9,1.7,70,2
2024,10,23,0,3.4,100,0.00856,194.1,1.6,281,2
2024,10,24,0,4.5,100,0.00723,194.9,2.8,334,2
2024,10,25,0,3.5,100,0.00742,189.9,1.8,219,2
2024,10,26,4.5,3.8,100,0.00949,184,1.8,283,2
2024,10,27,0,1.2,100,0.00845,131.1,4.9,65,2
2024,10,28,0,2.7,100,0.00771,156.6,2.7,81,2
2024,10,29,0,2.1,100,0.00924,155.1,2.8,95,2
2024,10,30,0,3,100,0.01124,164.4,2.4,155,2
2024,10,31,0,4.1,100,0.01019,170.6,3.6,181,2
2024,11,1,0,3.2,91,0.01071,150.3,2.7,215,2
2024,11,2,0,2.6,100,0.01057,137.9,3,93,2
2024,11,3,0,3.5,87,0.00755,157.8,4.4,77,2
2024,11,4,0,4.1,81.5,0.00822,153.3,4.3,85,2
2024,11,5,0.3,2.5,95.3,0.01101,59.2,3.1,120,2
2024,11,6,8.7,3,90.9,0.01222,150.5,2.6,159,2
2024,11,7,0.8,2.3,88,0.01282,107.1,1.9,192,2
2024,11,8,0,2,100,0.01254,93.8,1.5,206,2
2024,11,9,0,4.3,90.2,0.00695,122.8,4.9,69,2
2024,11,10,6.9,1.7,100,0.00804,69.2,2.7,88,2
2024,11,11,0,1.3,100,0.01018,114.7,2.1,244,2
2024,11,12,0,4,99.8,0.00619,151.5,4,29,2
2024,11,13,0.9,3.7,70.6,0.0044,153.4,4.5,65,2
2024,11,14,22,1.1,90.4,0.00584,35.9,3.8,72,2
2024,11,15,0,2.8,100,0.0059,144.1,3.1,333,2
2024,11,16,0,2.5,100,0.00539,147.5,2,333,2
2024,11,17,0,2.2,100,0.00588,145.4,1.4,234,2
2024,11,18,0,2.5,100,0.00705,140.7,1.8,235,2
2024,11,19,2.6,1.6,100,0.00856,84.6,2.6,232,2
2024,11,20,6.4,0.6,100,0.00923,79.3,3.1,239,2
2024,11,21,0,3.5,89.1,0.00337,143.3,4.6,275,2
2024,11,22,0,3.3,73.5,0.00286,108.8,4.5,288,2
2024,11,23,0,3.2,92.1,0.00394,136.7,3.3,275,2
2024,11,24,0,2.6,100,0.00467,137.2,2,226,2
2024,11,25,1,3.4,100,0.00565,137.6,2.9,220,2
2024,11,26,0,2.3,100,0.0072,103.6,3.2,306,2
2024,11,27,0.6,2.4,99.6,0.00565,100.9,2.4,106,2
2024,11,28,0.6,2.9,100,0.00716,118.8,5.6,259,2
2024,11,29,0,2.2,100,0.00316,134.9,3.2,330,2
2024,11,30,0,2.8,69.1,0.00193,138,2.9,291,2
2024,12,1,0,2.4,79.5,0.0024,118.6,2.2,261,2
2024,12,2,0,2.2,67.6,0.00208,132.4,2.3,328,2
2024,12,3,0,2.1,80.7,0.00193,131,3.3,345,2
2024,12,4,0,3.1,87.6,0.00213,130.1,3.6,222,2
2024,12,5,0,4.9,100,0.00296,123.3,6.2,292,2
2024,12,6,0,2.4,61,0.00146,132.3,3,338,2
2024,12,7,0,2.6,74.3,0.00176,128.9,2.4,246,2
2024,12,8,5.3,5,80.4,0.00335,123.1,3.8,239,2
2024,12,9,12.7,2.4,82.9,0.0059,42.7,3.5,209,2
2024,12,10,33.5,2.5,80.5,0.00867,42.8,3.8,177,2
2024,12,11,13.7,1.5,100,0.00664,56.2,6.1,244,2
2024,12,12,0,2.5,72.4,0.00242,126.5,2.5,304,2
2024,12,13,0,2.8,84.1,0.00299,120.2,2.4,57,2
2024,12,14,0,2.7,86.8,0.00397,123.8,4.8,58,2
2024,12,15,0,1.3,88,0.00477,30.9,3.5,66,2
2024,12,16,0,1.4,100,0.00624,64.4,1.9,145,2
2024,12,17,0.4,2.2,100,0.00772,92.6,2.3,209,2
2024,12,18,0,1.7,100,0.00893,116.3,3.3,201,2
2024,12,19,0,1.6,97.2,0.00657,87.2,4.2,59,2
2024,12,20,3.4,2,100,0.00456,121.8,2.9,295,2
2024,12,21,0,2.3,87,0.00294,120.6,3.2,359,2
2024,12,22,0,2.1,73.5,0.00204,126.7,3,44,2
2024,12,23,0,2.4,63.7,0.00179,124.4,2.9,59,2
2024,12,24,0,1.7,96.3,0.00333,111.2,1.3,32,2
2024,12,25,0,2.6,85,0.00337,122.3,2.8,56,2
2024,12,26,0,2.2,83.4,0.00355,92.4,3.2,60,2
2024,12,27,1.4,1.5,77.7,0.00476,41.5,3.4,69,2
2024,12,28,6.6,2.1,100,0.00637,36.9,2.5,108,2
2024,12,29,8.4,1.1,100,0.00887,59.8,5.6,167,2
2024,12,30,0,2.3,100,0.00616,120.7,2.8,227,2
2024,12,31,0,1.8,100,0.00722,119.6,5.2,222,2
