Year,Month,Day,pr(mm),etr(mm),rmax(%),sph(kg/kg),srad(Wm-2),vs(mps),th(DegreesClockwisefromnorth),ClimateRegion
2001,11,22,0.0,2.9,100.0,0.00788,140.9,2.4,147,3
2001,11,23,3.8,2.7,100.0,0.01056,68.6,3.7,149,3
2001,11,24,0.0,4.3,100.0,0.01113,143.7,4.3,164,3
2001,11,25,2.0,3.4,100.0,0.01185,86.7,3.5,174,3
2001,11,26,0.0,3.1,100.0,0.01129,106.1,2.6,167,3
2001,11,27,0.0,4.1,100.0,0.01068,141.4,3.3,156,3
2001,11,28,0.0,4.0,100.0,0.0102,150.8,3.5,142,3
2001,11,29,0.0,4.4,100.0,0.01115,149.0,4.6,186,3
2001,11,30,0.0,2.1,100.0,0.01119,67.5,3.1,259,3
2002,11,1,0.0,4.1,100.0,0.00731,190.9,3.1,340,3
2002,11,2,0.0,3.5,99.6,0.00587,184.1,3.0,347,3
2002,11,3,0.0,2.3,84.9,0.00602,53.0,2.0,303,3
2002,11,4,3.1,2.8,92.5,0.00871,83.1,2.4,107,3
2002,11,5,9.2,3.5,100.0,0.01251,85.6,4.8,251,3
2002,11,6,12.5,4.2,100.0,0.00867,138.0,7.7,335,3
2002,11,7,0.0,3.2,100.0,0.00539,184.3,2.7,68,3
2002,11,8,0.0,3.2,97.5,0.00787,179.7,2.2,166,3
2002,11,9,0.7,3.3,100.0,0.00957,133.0,2.3,190,3
2002,11,10,1.5,5.1,100.0,0.01297,156.2,5.4,206,3
2002,11,11,5.3,3.9,100.0,0.01343,100.8,4.1,199,3
2002,11,12,29.3,2.6,100.0,0.01256,86.9,4.4,320,3
2002,11,13,0.0,3.5,100.0,0.00679,161.0,4.7,16,3
2002,11,14,0.0,3.0,97.3,0.0057,176.5,2.5,138,3
2002,11,15,0.0,3.0,100.0,0.00882,138.4,2.7,175,3
2002,11,16,23.0,2.1,100.0,0.01074,51.8,3.2,275,3
2002,11,17,1.4,3.9,100.0,0.00558,146.3,7.3,309,3
2002,11,18,0.0,2.9,98.1,0.00382,172.4,3.2,345,3
2002,11,19,0.0,2.7,94.4,0.00496,168.1,1.8,36,3
2002,11,20,0.0,2.5,95.9,0.00747,106.9,2.6,29,3
2002,11,21,5.1,2.6,100.0,0.00909,103.2,2.2,289,3
2002,11,22,0.0,3.8,100.0,0.00506,167.0,5.3,313,3
2002,11,23,0.0,2.5,98.3,0.00347,168.4,2.5,259,3
2002,11,24,0.0,2.5,89.1,0.00397,166.3,1.7,283,3
2002,11,25,0.0,2.7,91.6,0.00506,160.3,2.0,327,3
2002,11,26,0.0,2.9,95.0,0.00548,160.5,2.3,299,3
2002,11,27,0.0,3.4,97.4,0.00611,131.2,3.9,354,3
2002,11,28,0.0,2.6,100.0,0.00451,143.3,3.4,293,3
2002,11,29,0.0,3.0,96.5,0.00335,162.2,3.7,244,3
2002,11,30,0.0,2.7,100.0,0.00555,79.2,6.2,306,3
2003,11,1,0.0,5.2,98.5,0.00873,185.2,3.8,37,3
2003,11,2,0.0,5.3,96.7,0.00887,187.3,3.8,55,3
2003,11,3,0.0,4.1,99.2,0.01135,130.3,5.0,109,3
2003,11,4,3.4,4.7,100.0,0.01269,146.9,3.9,130,3
2003,11,5,1.1,3.7,100.0,0.01283,111.0,3.0,159,3
2003,11,6,0.0,3.0,99.6,0.0137,93.8,1.9,319,3
2003,11,7,0.0,3.3,95.2,0.01278,130.3,1.5,75,3
2003,11,8,0.0,4.4,98.6,0.01162,119.8,4.2,34,3
2003,11,9,0.0,4.8,89.5,0.00625,73.8,7.5,29,3
2003,11,10,0.0,3.3,92.0,0.00676,91.5,5.4,46,3
2003,11,11,0.0,3.6,96.2,0.00858,170.1,2.2,220,3
2003,11,12,0.0,4.4,97.0,0.00914,170.1,2.9,299,3
2003,11,13,0.0,5.3,95.8,0.00548,173.8,5.9,357,3
2003,11,14,0.0,3.6,80.0,0.00311,179.0,2.8,161,3
2003,11,15,0.0,2.8,86.6,0.00621,166.8,1.6,176,3
2003,11,16,0.0,4.3,94.5,0.00844,167.0,2.7,145,3
2003,11,17,0.0,3.6,98.5,0.00942,159.7,2.2,147,3
2003,11,18,0.0,5.3,98.6,0.01156,136.2,6.7,195,3
2003,11,19,7.9,4.7,100.0,0.00867,116.1,7.4,312,3
2003,11,20,0.0,4.1,93.6,0.0052,167.4,2.9,333,3
2003,11,21,0.0,2.5,82.1,0.00581,165.9,1.1,228,3
2003,11,22,0.0,2.9,88.7,0.00644,164.3,1.6,128,3
2003,11,23,0.0,3.5,93.8,0.00852,159.7,2.8,189,3
2003,11,24,2.8,4.7,100.0,0.00859,102.4,5.0,349,3
2003,11,25,0.0,2.9,94.9,0.00582,161.8,3.2,54,3
2003,11,26,0.0,2.9,98.5,0.00724,158.2,1.9,137,3
2003,11,27,0.0,4.2,98.8,0.00896,152.5,3.5,219,3
2003,11,28,6.2,4.3,100.0,0.00743,68.7,6.5,316,3
2003,11,29,0.0,3.5,78.3,0.00263,164.2,6.2,297,3
2003,11,30,0.0,2.8,88.4,0.00292,162.8,2.2,284,3
2004,11,1,0.0,4.5,100.0,0.01356,181.0,3.8,166,3
2004,11,2,0.0,4.5,100.0,0.01395,178.0,3.6,155,3
2004,11,3,0.0,4.4,100.0,0.01312,176.8,2.6,173,3
2004,11,4,2.8,5.0,100.0,0.01171,135.4,4.8,208,3
2004,11,5,0.0,4.2,100.0,0.00671,185.3,4.3,313,3
2004,11,6,0.0,3.4,95.1,0.0052,186.5,2.4,322,3
2004,11,7,0.0,4.0,88.4,0.00551,184.5,2.8,277,3
2004,11,8,0.0,4.0,98.3,0.00758,176.1,3.9,319,3
2004,11,9,0.0,4.4,95.3,0.00621,176.5,6.7,38,3
2004,11,10,0.0,3.1,100.0,0.00785,138.1,5.7,59,3
2004,11,11,2.2,3.1,100.0,0.0102,119.1,3.8,97,3
2004,11,12,10.4,2.9,100.0,0.01087,88.0,3.7,168,3
2004,11,13,0.0,3.4,97.3,0.00936,111.2,5.9,38,3
2004,11,14,0.0,4.3,90.4,0.00584,151.6,7.4,43,3
2004,11,15,0.0,4.1,98.5,0.00522,172.5,4.6,30,3
2004,11,16,0.0,3.4,98.1,0.00471,173.9,2.6,15,3
2004,11,17,0.0,3.8,92.8,0.00504,154.3,2.9,13,3
2004,11,18,0.0,3.1,87.8,0.00631,161.8,2.5,34,3
2004,11,19,0.4,2.7,97.0,0.00907,144.5,1.8,140,3
2004,11,20,3.7,3.5,99.5,0.01108,151.7,3.0,196,3
2004,11,21,0.9,1.8,100.0,0.01112,85.8,1.1,210,3
2004,11,22,0.7,2.7,100.0,0.01147,127.4,1.8,125,3
2004,11,23,0.0,3.8,100.0,0.01134,128.3,4.0,204,3
2004,11,24,27.2,3.6,100.0,0.01233,98.0,6.5,183,3
2004,11,25,0.4,4.4,100.0,0.00682,161.5,6.8,258,3
2004,11,26,0.0,2.5,98.2,0.00417,162.6,3.4,356,3
2004,11,27,10.3,2.1,98.6,0.00831,99.0,3.8,74,3
2004,11,28,0.0,3.0,100.0,0.00641,158.4,3.8,306,3
2004,11,29,0.0,2.5,94.4,0.00735,149.5,3.2,51,3
2004,11,30,0.0,3.0,100.0,0.01002,140.5,3.4,118,3
2005,11,1,0.0,3.3,100.0,0.00975,150.9,2.1,10,3
2005,11,2,0.0,5.0,92.1,0.00814,182.7,3.8,47,3
2005,11,3,0.0,4.2,91.6,0.00675,190.4,2.6,284,3
2005,11,4,0.0,3.6,98.5,0.00746,185.5,1.5,190,3
2005,11,5,0.0,3.8,90.1,0.00815,174.0,1.9,199,3
2005,11,6,0.0,3.4,100.0,0.00908,174.9,1.4,248,3
2005,11,7,0.0,3.7,94.2,0.00982,177.5,1.7,116,3
2005,11,8,0.0,3.2,99.8,0.01014,173.7,1.3,233,3
2005,11,9,0.0,4.7,99.1,0.00902,175.5,2.9,273,3
2005,11,10,0.0,5.8,97.8,0.00722,143.5,4.9,22,3
2005,11,11,0.0,4.2,92.3,0.00459,178.3,4.1,67,3
2005,11,12,0.0,3.4,96.8,0.00737,155.0,3.4,111,3
2005,11,13,0.0,3.8,100.0,0.01016,122.8,3.3,120,3
2005,11,14,0.0,4.1,96.3,0.00967,152.7,3.4,134,3
2005,11,15,0.0,4.2,100.0,0.0117,114.4,4.6,179,3
2005,11,16,0.0,5.6,100.0,0.01049,149.2,4.7,331,3
2005,11,17,0.0,4.9,79.0,0.0042,164.0,5.4,17,3
2005,11,18,0.0,4.1,91.9,0.00336,171.6,5.5,33,3
2005,11,19,0.0,3.4,99.1,0.00589,152.8,4.0,75,3
2005,11,20,19.7,3.4,99.5,0.00962,92.5,3.8,196,3
2005,11,21,40.9,3.6,100.0,0.00843,102.5,7.0,273,3
2005,11,22,0.0,5.1,89.5,0.00417,163.1,8.8,283,3
2005,11,23,0.0,3.6,96.2,0.00361,163.6,5.2,240,3
2005,11,24,0.0,5.1,100.0,0.00654,158.7,5.9,319,3
2005,11,25,0.0,3.4,92.6,0.00479,158.3,2.7,56,3
2005,11,26,0.0,3.2,100.0,0.00677,144.8,3.5,115,3
2005,11,27,0.0,3.4,100.0,0.00967,89.6,5.2,135,3
2005,11,28,5.2,4.5,100.0,0.01133,92.8,6.3,171,3
2005,11,29,1.1,4.3,100.0,0.01037,104.3,5.1,301,3
2005,11,30,0.0,3.7,91.6,0.00422,160.2,3.8,284,3
2006,11,1,0.0,3.3,100.0,0.01052,185.1,1.2,307,3
2006,11,2,0.0,5.6,94.1,0.00839,175.9,4.2,16,3
2006,11,3,0.0,5.4,81.2,0.00382,192.0,6.3,39,3
2006,11,4,0.0,4.7,96.7,0.00432,191.4,5.6,59,3
2006,11,5,0.0,4.6,100.0,0.00647,184.4,5.0,77,3
2006,11,6,0.0,5.0,94.7,0.00865,128.8,5.9,121,3
2006,11,7,2.7,4.2,95.7,0.0102,113.3,3.9,274,3
2006,11,8,0.0,4.3,100.0,0.00717,132.0,5.9,282,3
2006,11,9,0.0,5.3,98.0,0.00643,174.2,3.8,257,3
2006,11,10,0.0,4.2,91.7,0.00775,171.4,2.2,212,3
2006,11,11,0.0,4.8,97.1,0.00869,165.0,3.7,304,3
2006,11,12,0.0,4.9,92.9,0.00489,180.0,4.8,307,3
2006,11,13,0.0,4.0,89.5,0.00374,179.8,2.1,257,3
2006,11,14,0.0,4.3,79.2,0.00416,172.4,2.3,152,3
2006,11,15,15.6,5.8,94.0,0.00878,165.1,6.6,208,3
2006,11,16,2.6,5.1,100.0,0.00736,166.2,7.1,289,3
2006,11,17,0.0,3.3,91.4,0.00471,170.3,3.8,310,3
2006,11,18,0.0,3.1,95.4,0.00433,156.4,2.8,300,3
2006,11,19,0.0,3.7,90.3,0.00394,169.0,3.6,319,3
2006,11,20,0.0,3.3,97.0,0.00408,146.6,4.9,358,3
2006,11,21,3.6,2.7,78.1,0.0038,50.5,7.1,311,3
2006,11,22,1.7,1.2,100.0,0.00499,44.8,4.9,334,3
2006,11,23,0.0,2.7,100.0,0.00527,146.8,3.0,25,3
2006,11,24,0.0,3.1,95.7,0.00574,158.9,3.0,36,3
2006,11,25,0.0,3.9,99.0,0.0053,161.8,3.5,33,3
2006,11,26,0.0,3.9,97.5,0.00529,161.7,3.6,53,3
2006,11,27,0.5,3.3,100.0,0.00818,142.2,3.3,98,3
2006,11,28,0.0,3.4,100.0,0.00979,131.2,3.6,95,3
2006,11,29,0.0,4.1,100.0,0.01025,140.4,4.5,129,3
2006,11,30,1.7,3.0,100.0,0.01184,84.6,4.8,195,3
2007,11,1,0.0,5.3,100.0,0.01078,143.8,5.2,24,3
2007,11,2,0.0,5.5,96.4,0.00754,185.1,5.4,339,3
2007,11,3,0.0,4.8,90.7,0.0055,191.4,3.3,288,3
2007,11,4,0.0,5.6,90.1,0.00427,192.8,3.9,308,3
2007,11,5,0.0,4.6,87.4,0.0043,188.6,2.7,257,3
2007,11,6,0.0,5.9,88.6,0.00571,169.1,5.0,353,3
2007,11,7,0.0,4.5,87.5,0.00289,190.3,4.6,358,3
2007,11,8,0.0,3.6,89.9,0.00346,184.7,3.0,329,3
2007,11,9,0.0,4.2,85.8,0.00345,182.3,2.8,288,3
2007,11,10,0.0,4.8,85.3,0.00509,176.4,3.9,53,3
2007,11,11,0.0,3.9,97.9,0.00567,174.2,3.6,63,3
2007,11,12,0.0,3.6,99.2,0.00675,169.3,2.7,240,3
2007,11,13,0.0,3.8,99.8,0.00739,160.2,2.6,229,3
2007,11,14,0.0,4.3,92.8,0.00763,168.0,2.7,261,3
2007,11,15,0.0,4.7,99.7,0.00569,123.4,6.7,328,3
2007,11,16,0.0,3.5,91.5,0.0027,175.1,3.8,250,3
2007,11,17,0.0,3.8,81.3,0.00309,174.0,2.7,245,3
2007,11,18,0.0,2.2,82.4,0.005,116.1,1.1,44,3
2007,11,19,0.0,3.4,93.0,0.00665,163.7,1.9,133,3
2007,11,20,0.0,3.1,93.2,0.00789,161.4,1.8,184,3
2007,11,21,0.0,4.5,99.2,0.00865,158.4,3.6,208,3
2007,11,22,0.0,3.6,98.2,0.00939,83.2,4.2,329,3
2007,11,23,0.0,4.0,91.3,0.00494,141.6,4.7,44,3
2007,11,24,0.0,3.3,90.1,0.00561,92.7,5.8,67,3
2007,11,25,0.0,3.0,95.7,0.00892,56.6,4.4,156,3
2007,11,26,0.8,5.1,100.0,0.01092,90.5,6.0,286,3
2007,11,27,0.0,3.8,92.8,0.0065,157.5,4.3,42,3
2007,11,28,0.0,3.0,96.1,0.0063,124.5,4.2,66,3
2007,11,29,2.2,2.2,100.0,0.00862,120.5,1.3,14,3
2007,11,30,6.3,3.2,100.0,0.0072,132.3,2.3,49,3
2008,11,1,0.0,3.0,87.8,0.00651,109.2,2.6,36,3
2008,11,2,0.0,4.8,90.1,0.00801,160.6,3.8,53,3
2008,11,3,0.0,5.0,91.3,0.00866,169.1,5.4,42,3
2008,11,4,0.0,3.8,89.8,0.00838,103.5,3.6,17,3
2008,11,5,0.0,3.2,92.1,0.00838,103.8,3.0,343,3
2008,11,6,0.0,4.0,89.7,0.00797,180.3,2.2,301,3
2008,11,7,0.0,4.1,86.5,0.00752,181.0,2.4,236,3
2008,11,8,0.0,5.5,90.3,0.00579,166.7,4.4,265,3
2008,11,9,0.0,5.1,80.3,0.00401,181.3,4.2,269,3
2008,11,10,0.0,3.8,85.0,0.00418,180.2,2.7,331,3
2008,11,11,14.4,3.9,96.2,0.00633,142.0,4.2,50,3
2008,11,12,0.0,4.2,88.3,0.00966,98.2,6.0,75,3
2008,11,13,6.2,3.2,90.6,0.01159,76.3,3.1,121,3
2008,11,14,8.7,4.3,100.0,0.01289,92.4,4.2,163,3
2008,11,15,6.1,4.4,90.2,0.00913,104.1,6.5,223,3
2008,11,16,0.0,3.8,84.1,0.00386,170.5,5.1,301,3
2008,11,17,0.0,3.6,83.5,0.00367,170.5,3.6,288,3
2008,11,18,0.0,3.6,84.9,0.0029,173.3,5.6,319,3
2008,11,19,0.0,3.1,69.7,0.00209,170.9,3.0,343,3
2008,11,20,0.0,3.9,76.4,0.0037,166.5,3.8,262,3
2008,11,21,0.0,3.7,85.7,0.00299,169.7,6.0,310,3
2008,11,22,0.0,3.4,69.5,0.00224,171.8,3.7,21,3
2008,11,23,0.0,2.6,85.0,0.00329,113.5,2.8,12,3
2008,11,24,0.0,3.0,89.2,0.00499,123.6,2.8,65,3
2008,11,25,0.0,4.0,91.2,0.00431,163.4,4.8,272,3
2008,11,26,0.0,3.6,79.8,0.00281,162.4,3.0,295,3
2008,11,27,0.0,3.6,74.4,0.00399,160.6,2.9,264,3
2008,11,28,9.7,3.0,91.0,0.00714,94.3,3.3,229,3
2008,11,29,26.9,4.1,100.0,0.00938,108.8,5.3,201,3
2008,11,30,24.2,2.5,100.0,0.00918,73.2,6.4,193,3
2009,11,1,0.0,4.4,96.3,0.00779,187.6,4.0,358,3
2009,11,2,0.0,3.2,100.0,0.00702,186.2,3.5,9,3
2009,11,3,0.0,3.9,100.0,0.00653,189.1,3.3,15,3
2009,11,4,0.0,3.8,94.5,0.00675,185.5,2.2,341,3
2009,11,5,0.0,5.8,93.0,0.00522,188.1,4.4,17,3
2009,11,6,0.0,4.6,84.7,0.0044,188.7,3.2,76,3
2009,11,7,0.0,3.9,94.7,0.00667,181.9,3.6,70,3
2009,11,8,0.0,4.6,99.8,0.00858,178.9,4.1,80,3
2009,11,9,0.0,4.0,100.0,0.01207,138.6,6.8,100,3
2009,11,10,11.0,2.0,100.0,0.01407,53.3,7.1,85,3
2009,11,11,11.0,2.0,100.0,0.00841,79.1,3.9,338,3
2009,11,12,0.0,2.5,96.9,0.00677,101.7,6.9,315,3
2009,11,13,0.0,3.4,91.0,0.00762,139.7,4.8,314,3
2009,11,14,0.0,3.5,97.9,0.0079,171.0,3.2,304,3
2009,11,15,0.0,2.8,96.1,0.00748,171.9,1.7,237,3
2009,11,16,0.0,2.4,94.7,0.00814,170.4,1.3,105,3
2009,11,17,0.0,2.2,100.0,0.01031,108.9,2.5,102,3
2009,11,18,0.0,2.0,100.0,0.01135,93.1,2.7,334,3
2009,11,19,2.2,2.8,100.0,0.00932,162.6,2.6,345,3
2009,11,20,0.0,3.1,99.5,0.00725,165.0,2.3,43,3
2009,11,21,0.0,2.8,99.9,0.00781,106.9,2.9,69,3
2009,11,22,25.4,0.9,100.0,0.00969,57.3,2.7,12,3
2009,11,23,0.0,2.4,97.9,0.0089,136.0,2.9,24,3
2009,11,24,1.4,1.7,100.0,0.00931,133.6,1.9,356,3
2009,11,25,0.8,0.9,99.1,0.0088,46.5,2.4,291,3
2009,11,26,0.0,2.6,100.0,0.00568,145.1,4.4,293,3
2009,11,27,0.0,2.9,93.7,0.00411,162.2,5.2,302,3
2009,11,28,0.0,2.6,94.2,0.00389,159.2,2.2,229,3
2009,11,29,0.4,2.6,84.0,0.0049,155.2,1.7,239,3
2009,11,30,0.0,2.9,93.0,0.00731,151.8,3.9,28,3
2010,11,1,0.0,4.6,87.6,0.00695,182.1,2.3,64,3
2010,11,2,0.0,4.5,85.0,0.00833,176.5,5.5,62,3
2010,11,3,0.0,3.0,90.3,0.00913,119.8,3.5,261,3
2010,11,4,1.3,1.2,100.0,0.00854,83.5,4.1,296,3
2010,11,5,0.0,5.5,70.3,0.00308,187.7,5.6,307,3
2010,11,6,0.0,5.0,63.3,0.00257,188.9,4.6,359,3
2010,11,7,0.0,5.6,57.0,0.00206,188.1,4.4,316,3
2010,11,8,0.0,6.5,52.9,0.00234,185.0,3.4,299,3
2010,11,9,0.0,6.6,61.5,0.00295,183.8,3.0,321,3
2010,11,10,0.0,4.7,77.3,0.00402,178.5,2.0,39,3
2010,11,11,0.0,5.6,88.9,0.00467,176.9,3.2,32,3
2010,11,12,0.0,5.4,100.0,0.00381,178.5,3.8,13,3
2010,11,13,0.0,4.4,72.7,0.00262,179.6,2.0,299,3
2010,11,14,0.0,3.8,66.8,0.00306,176.5,1.5,181,3
2010,11,15,0.9,5.4,92.5,0.00565,164.6,3.3,183,3
2010,11,16,5.9,3.4,100.0,0.00972,77.3,5.2,278,3
2010,11,17,0.0,4.1,100.0,0.00527,172.6,4.4,342,3
2010,11,18,0.0,4.6,86.6,0.00375,170.4,2.9,34,3
2010,11,19,0.0,4.3,88.9,0.00424,167.7,2.5,111,3
2010,11,20,0.0,3.6,97.0,0.00663,143.4,2.2,123,3
2010,11,21,0.0,3.8,100.0,0.0078,150.8,2.5,107,3
2010,11,22,0.0,4.5,100.0,0.00845,132.5,3.3,171,3
2010,11,23,0.0,3.6,98.6,0.00885,114.2,2.3,193,3
2010,11,24,0.0,2.9,100.0,0.00966,143.2,2.0,146,3
2010,11,25,0.0,4.6,90.2,0.00939,137.3,3.4,220,3
2010,11,26,5.6,2.8,100.0,0.00889,89.5,4.0,314,3
2010,11,27,0.0,4.1,92.6,0.00342,165.2,4.6,41,3
2010,11,28,0.0,3.9,100.0,0.00505,143.9,4.5,77,3
2010,11,29,0.0,3.1,100.0,0.00944,90.7,6.3,143,3
2010,11,30,11.8,3.3,100.0,0.01156,52.4,6.4,277,3
2011,11,1,0.0,5.5,100.0,0.00503,197.3,5.0,157,3
2011,11,2,0.0,5.9,100.0,0.00458,190.2,4.1,130,3
2011,11,3,2.7,4.2,100.0,0.00769,118.4,3.2,84,3
2011,11,4,1.0,4.4,100.0,0.00703,170.4,6.5,290,3
2011,11,5,0.0,6.1,84.0,0.00499,188.7,6.2,167,3
2011,11,6,0.0,4.9,100.0,0.00564,113.9,5.2,138,3
2011,11,7,0.0,4.5,90.5,0.00809,90.7,4.5,136,3
2011,11,8,0.0,4.7,92.8,0.00833,132.9,3.5,124,3
2011,11,9,0.0,3.9,100.0,0.00745,176.7,2.0,130,3
2011,11,10,0.0,4.2,100.0,0.00707,137.4,3.4,307,3
2011,11,11,0.0,6.1,82.9,0.00255,185.1,5.9,325,3
2011,11,12,0.0,4.2,73.9,0.00214,182.3,2.0,345,3
2011,11,13,0.0,5.5,100.0,0.00556,172.0,3.5,21,3
2011,11,14,0.0,5.6,100.0,0.00698,170.3,3.2,182,3
2011,11,15,0.0,5.5,100.0,0.0094,128.6,3.7,10,3
2011,11,16,14.8,7.5,96.4,0.01181,154.0,5.5,196,3
2011,11,17,0.0,2.8,100.0,0.01019,162.7,6.2,267,3
2011,11,18,0.0,5.3,81.8,0.0044,169.7,6.3,139,3
2011,11,19,0.0,3.8,100.0,0.00733,71.6,4.5,94,3
2011,11,20,0.0,4.2,85.0,0.01027,127.4,2.9,56,3
2011,11,21,0.0,3.1,96.9,0.01046,143.8,1.6,37,3
2011,11,22,1.1,4.5,100.0,0.01039,125.5,3.7,27,3
2011,11,23,13.5,4.2,100.0,0.01036,146.9,6.2,241,3
2011,11,24,0.0,4.8,95.7,0.00492,166.1,4.8,165,3
2011,11,25,0.0,4.3,100.0,0.00519,161.7,3.3,101,3
2011,11,26,0.0,4.9,100.0,0.00758,149.5,4.3,70,3
2011,11,27,0.0,5.5,100.0,0.00932,143.6,5.8,42,3
2011,11,28,13.0,3.0,100.0,0.01031,84.1,6.3,22,3
2011,11,29,0.5,2.6,91.4,0.0055,141.2,4.8,265,3
2011,11,30,0.0,3.5,86.4,0.00382,157.7,4.6,304,3
2012,11,1,0.0,7.3,72.6,0.00295,195.7,5.2,281,3
2012,11,2,0.0,8.4,75.7,0.00264,189.2,4.3,270,3
2012,11,3,0.0,6.8,93.7,0.00536,185.3,3.3,275,3
2012,11,4,0.0,7.3,89.9,0.00709,179.9,4.2,227,3
2012,11,5,0.0,4.8,91.1,0.00634,185.2,3.6,317,3
2012,11,6,3.8,3.5,84.8,0.00592,108.4,3.2,132,3
2012,11,7,0.6,3.3,77.2,0.0048,86.1,4.0,337,3
2012,11,8,0.0,4.5,96.7,0.00415,182.8,3.5,325,3
2012,11,9,0.0,4.5,84.2,0.00304,183.3,2.3,320,3
2012,11,10,0.0,3.6,84.0,0.0039,178.5,1.6,31,3
2012,11,11,0.0,4.7,100.0,0.00688,118.3,4.3,85,3
2012,11,12,0.6,5.0,94.6,0.00941,136.7,4.4,48,3
2012,11,13,0.0,3.2,85.5,0.0096,104.0,2.2,60,3
2012,11,14,0.0,3.4,87.3,0.00744,85.7,4.9,129,3
2012,11,15,2.6,2.5,100.0,0.00563,114.2,4.2,166,3
2012,11,16,0.0,3.6,100.0,0.00476,159.8,3.9,164,3
2012,11,17,0.0,5.2,72.4,0.00538,83.5,5.9,148,3
2012,11,18,0.0,5.7,79.2,0.00559,161.7,5.5,164,3
2012,11,19,0.0,4.5,78.8,0.00617,92.2,5.4,357,3
2012,11,20,0.0,3.7,78.2,0.00673,90.6,3.6,360,3
2012,11,21,0.0,3.9,100.0,0.00591,158.4,3.3,180,3
2012,11,22,0.0,5.4,84.7,0.00354,167.7,4.0,179,3
2012,11,23,0.0,5.0,91.1,0.00328,154.4,2.7,302,3
2012,11,24,0.0,4.3,100.0,0.00393,166.3,4.8,300,3
